Contest Id,Tabulator Id,Batch Id,Record Id,Precinct,Precinct Portion,rank1,rank2,rank3,rank4,rank5
,2,103,38,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,39,,1,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Undeclared,Michael R. Bloomberg
,2,103,40,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Undeclared
,2,103,41,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,42,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,43,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,103,44,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Michael R. Bloomberg,Pete Buttigieg
,2,103,45,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,103,46,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar
,2,103,47,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,Pete Buttigieg
,2,103,48,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,50,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,103,51,,1,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Joseph R. Biden,Amy Klobuchar
,2,103,53,,1,Joseph R. Biden,Pete Buttigieg,Michael R. Bloomberg,Elizabeth Warren,Undeclared
,2,103,54,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,55,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,56,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,57,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,103,58,,1,Michael R. Bloomberg,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg
,2,103,59,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,60,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,61,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,skipped,skipped
,2,103,62,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,103,63,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,103,64,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,103,65,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,66,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,103,67,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,69,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,70,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,71,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,103,72,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Tulsi Gabbard,Tom Steyer
,2,103,73,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,74,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,75,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,76,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,77,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,78,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,103,79,,1,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,Bernie Sanders,Pete Buttigieg
,2,103,80,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,Pete Buttigieg
,2,103,81,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,82,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,83,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,84,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,103,85,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,103,86,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Undeclared
,2,103,87,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,103,88,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,89,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,103,90,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Tom Steyer,Undeclared
,2,103,91,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,103,92,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,93,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,94,,1,Bernie Sanders,Joseph R. Biden,Tulsi Gabbard,skipped,skipped
,2,103,95,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,96,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Tom Steyer,Amy Klobuchar
,2,103,97,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,103,98,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,Tom Steyer,Amy Klobuchar
,2,103,99,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,103,100,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,skipped,skipped
,2,103,101,,1,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard,skipped,skipped
,2,103,49,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,103,52,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Michael R. Bloomberg,Tom Steyer
,2,103,68,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Tom Steyer
,2,104,1,,1,Joseph R. Biden,Tom Steyer,Bernie Sanders,skipped,skipped
,2,104,2,,1,Bernie Sanders,Tom Steyer,Elizabeth Warren,Tulsi Gabbard,Michael R. Bloomberg
,2,104,3,,1,Bernie Sanders,Tom Steyer,Tulsi Gabbard,Elizabeth Warren,Michael R. Bloomberg
,2,104,4,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,5,,1,Joseph R. Biden,Michael R. Bloomberg,skipped,skipped,skipped
,2,104,6,,1,Bernie Sanders,Tulsi Gabbard,Joseph R. Biden,skipped,skipped
,2,104,7,,1,Joseph R. Biden,Amy Klobuchar,Michael R. Bloomberg,Tom Steyer,Bernie Sanders
,2,104,8,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,104,9,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,10,,1,Elizabeth Warren,Amy Klobuchar,Tom Steyer,Joseph R. Biden,Bernie Sanders
,2,104,11,,1,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,Joseph R. Biden,Tom Steyer
,2,104,12,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,13,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,14,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Bernie Sanders
,2,104,15,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,16,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Bernie Sanders
,2,104,17,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,18,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,19,,1,Joseph R. Biden,Michael R. Bloomberg,Bernie Sanders,Bernie Sanders,Elizabeth Warren
,2,104,20,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,21,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,skipped
,2,104,22,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,23,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Tulsi Gabbard
,2,104,24,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,104,25,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,26,,1,Joseph R. Biden,Elizabeth Warren,Tulsi Gabbard,Amy Klobuchar,Pete Buttigieg
,2,104,27,,1,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg,skipped
,2,104,28,,1,Joseph R. Biden,Amy Klobuchar,Bernie Sanders,skipped,skipped
,2,104,29,,1,Joseph R. Biden,Tulsi Gabbard,Pete Buttigieg,skipped,skipped
,2,104,30,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,31,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,skipped
,2,104,32,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,104,33,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,34,,1,Joseph R. Biden,Amy Klobuchar,Bernie Sanders,Elizabeth Warren,Pete Buttigieg
,2,104,35,,1,Bernie Sanders,Tulsi Gabbard,Undeclared,Undeclared,Undeclared
,2,104,36,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,37,,1,Bernie Sanders,Michael R. Bloomberg,Elizabeth Warren,skipped,skipped
,2,104,38,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,39,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,40,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,41,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,104,42,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,43,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,44,,1,Elizabeth Warren,Bernie Sanders,skipped,skipped,skipped
,2,104,45,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,104,46,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,104,47,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,skipped,skipped
,2,104,48,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,104,49,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,50,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,51,,1,Bernie Sanders,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Tulsi Gabbard
,2,104,52,,1,Joseph R. Biden,Pete Buttigieg,Bernie Sanders,skipped,skipped
,2,104,53,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,54,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,55,,1,Joseph R. Biden,Pete Buttigieg,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg
,2,104,56,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,104,57,,1,Joseph R. Biden,Bernie Sanders,Tom Steyer,Amy Klobuchar,Michael R. Bloomberg
,2,104,58,,1,Elizabeth Warren,Bernie Sanders,skipped,skipped,skipped
,2,104,59,,1,Joseph R. Biden,Elizabeth Warren,Tom Steyer,skipped,skipped
,2,104,60,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,61,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,62,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,63,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,104,64,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Bernie Sanders,Amy Klobuchar
,2,104,65,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,66,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,104,67,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,68,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Pete Buttigieg,Tom Steyer
,2,104,69,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,104,70,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,71,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,104,72,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,104,73,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,74,,1,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,skipped,skipped
,2,104,75,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,76,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,77,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,104,78,,1,Joseph R. Biden,Amy Klobuchar,skipped,skipped,skipped
,2,104,79,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,80,,1,Joseph R. Biden,Pete Buttigieg,Bernie Sanders,Elizabeth Warren,Amy Klobuchar
,2,104,81,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,104,82,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Pete Buttigieg,Bernie Sanders
,2,104,83,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Bernie Sanders,Tom Steyer
,2,104,84,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,104,85,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,104,86,,1,Bernie Sanders,Pete Buttigieg,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg
,2,104,87,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,88,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Bernie Sanders,Pete Buttigieg
,2,104,89,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,104,90,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar
,2,104,91,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Undeclared
,2,104,92,,1,Pete Buttigieg,Elizabeth Warren,Joseph R. Biden,Amy Klobuchar,skipped
,2,104,93,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,104,94,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren,Bernie Sanders
,2,104,95,,1,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg,Bernie Sanders
,2,104,96,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Bernie Sanders,Amy Klobuchar
,2,104,97,,1,Joseph R. Biden,Amy Klobuchar,Tom Steyer,Pete Buttigieg,Michael R. Bloomberg
,2,104,98,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,104,99,,1,Joseph R. Biden,Bernie Sanders,Michael R. Bloomberg,Tom Steyer,skipped
,2,104,100,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,105,2,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Michael R. Bloomberg
,2,105,3,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,5,,1,Bernie Sanders,Joseph R. Biden,Undeclared,Undeclared,Undeclared
,2,105,6,,1,Pete Buttigieg,Joseph R. Biden,Michael R. Bloomberg,Amy Klobuchar,Tulsi Gabbard
,2,105,7,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Michael R. Bloomberg
,2,105,8,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Joseph R. Biden
,2,105,9,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,10,,1,Joseph R. Biden,Pete Buttigieg,Michael R. Bloomberg,Elizabeth Warren,Bernie Sanders
,2,105,11,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,12,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,13,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,105,14,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,105,15,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,105,16,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,17,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,18,,1,Joseph R. Biden,Tulsi Gabbard,Bernie Sanders,skipped,skipped
,2,105,19,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Bernie Sanders,Tom Steyer
,2,105,20,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,21,,1,Michael R. Bloomberg,Joseph R. Biden,Bernie Sanders,Undeclared,Tulsi Gabbard
,2,105,22,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,23,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,105,24,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,25,,1,Joseph R. Biden,Tom Steyer,skipped,skipped,skipped
,2,105,26,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,27,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,105,28,,1,Joseph R. Biden,Amy Klobuchar,Michael R. Bloomberg,Pete Buttigieg,skipped
,2,105,29,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,105,30,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Tulsi Gabbard
,2,105,31,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,skipped
,2,105,32,,1,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,105,33,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,105,34,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,105,35,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,36,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,37,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,105,38,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,39,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Tom Steyer,Undeclared
,2,105,40,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,105,41,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Undeclared,Undeclared
,2,105,42,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Tom Steyer,Undeclared
,2,105,43,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,44,,1,Joseph R. Biden,Tom Steyer,Amy Klobuchar,Tulsi Gabbard,Bernie Sanders
,2,105,45,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,105,46,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,105,47,,1,Joseph R. Biden,Tom Steyer,Tulsi Gabbard,skipped,skipped
,2,105,48,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,49,,1,Bernie Sanders,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Tulsi Gabbard
,2,105,50,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,51,,1,Bernie Sanders,Elizabeth Warren,Tom Steyer,Pete Buttigieg,Amy Klobuchar
,2,105,52,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,53,,1,Amy Klobuchar,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,Elizabeth Warren
,2,105,54,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,105,55,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,105,56,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,57,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,58,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Tom Steyer
,2,105,59,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,60,,1,Joseph R. Biden,Tulsi Gabbard,skipped,skipped,skipped
,2,105,61,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,62,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Bernie Sanders,Elizabeth Warren
,2,105,63,,1,Joseph R. Biden,Amy Klobuchar,Michael R. Bloomberg,Pete Buttigieg,Bernie Sanders
,2,105,64,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,105,65,,1,Joseph R. Biden,skipped,Bernie Sanders,skipped,skipped
,2,105,66,,1,Pete Buttigieg,Elizabeth Warren,Bernie Sanders,Amy Klobuchar,Joseph R. Biden
,2,105,67,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,68,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Tom Steyer,Pete Buttigieg
,2,105,69,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,70,,1,Bernie Sanders,Michael R. Bloomberg,Undeclared,Undeclared,Undeclared
,2,105,71,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,105,72,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Michael R. Bloomberg
,2,105,73,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,74,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Pete Buttigieg,Bernie Sanders
,2,105,75,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Michael R. Bloomberg
,2,105,76,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,77,,1,Joseph R. Biden,Pete Buttigieg,skipped,skipped,skipped
,2,105,78,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,105,79,,1,Tulsi Gabbard,Amy Klobuchar,Elizabeth Warren,Michael R. Bloomberg,Tom Steyer
,2,105,80,,1,Amy Klobuchar,Tulsi Gabbard,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden
,2,105,81,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,82,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,83,,1,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Michael R. Bloomberg
,2,105,84,,1,Joseph R. Biden,Pete Buttigieg,Michael R. Bloomberg,Elizabeth Warren,skipped
,2,105,85,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,105,86,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,87,,1,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Tulsi Gabbard,Amy Klobuchar
,2,105,88,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Tulsi Gabbard
,2,105,89,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,90,,1,Joseph R. Biden,Elizabeth Warren,skipped,skipped,skipped
,2,105,91,,1,Joseph R. Biden,Michael R. Bloomberg,skipped,skipped,skipped
,2,105,92,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,105,93,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,94,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,105,95,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,105,96,,1,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,105,97,,1,Michael R. Bloomberg,Tom Steyer,Elizabeth Warren,Joseph R. Biden,Bernie Sanders
,2,105,98,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,105,99,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,105,100,,1,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden
,2,105,1,,1,Joseph R. Biden,Bernie Sanders,Michael R. Bloomberg,skipped,skipped
,2,105,4,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,106,1,,1,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Pete Buttigieg,Undeclared
,2,106,2,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Pete Buttigieg
,2,106,3,,1,Joseph R. Biden,Bernie Sanders,Undeclared,skipped,skipped
,2,106,4,,1,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,Amy Klobuchar,Pete Buttigieg
,2,106,5,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,106,6,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,106,7,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Michael R. Bloomberg
,2,106,8,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,106,9,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,106,10,,1,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Bernie Sanders,Amy Klobuchar
,2,106,11,,1,Elizabeth Warren,Elizabeth Warren,Elizabeth Warren,Elizabeth Warren,Elizabeth Warren
,2,106,12,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,skipped
,2,106,13,,1,Tulsi Gabbard,Bernie Sanders,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard
,2,106,14,,1,Joseph R. Biden,Tom Steyer,Michael R. Bloomberg,Tulsi Gabbard,Elizabeth Warren
,2,106,15,,1,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Bernie Sanders,Amy Klobuchar
,2,106,16,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Tulsi Gabbard,Michael R. Bloomberg
,2,106,17,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,skipped
,2,106,18,,1,Joseph R. Biden,Michael R. Bloomberg,Bernie Sanders,skipped,skipped
,2,106,19,,1,Joseph R. Biden,Tulsi Gabbard,Bernie Sanders,skipped,skipped
,2,106,20,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,106,21,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,106,22,,1,Joseph R. Biden,Tom Steyer,Pete Buttigieg,skipped,skipped
,2,106,23,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,106,24,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,106,25,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,106,26,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,106,27,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar
