"ballotID","ballot_type","countingGroup","district","districtType","precinct","precinctPortion","votingLocation","rank1","rank2","rank3","rank4","rank5"
"00008_00000_699435_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00008_00000_029416_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00008_00000_716826_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00008_00000_083804_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00008_00000_764310_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00008_00000_174070_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00008_00000_773483_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00008_00000_204701_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","JOAN SHANNON","skipped"
"00008_00000_728815_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00008_00000_356027_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00008_00000_407872_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","skipped"
"00008_00000_514780_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","Write-in","skipped","skipped","skipped"
"00008_00000_306446_","Ballot 10 - Type 10","City Election","EAST","DISTRICT","WARD 8 - CITY ONLY","WARD 8 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00004_00000_502794_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_883898_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_554640_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_705447_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_114938_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_058372_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_616767_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_367469_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_870941_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_498082_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_677591_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_337978_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","skipped","skipped","skipped","skipped"
"00004_00000_965398_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00004_00000_217400_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_515253_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_244817_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_495671_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_630607_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_984424_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_459430_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_013478_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_649886_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","skipped","skipped","skipped"
"00004_00000_161299_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_216533_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_201140_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_641618_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_833286_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_036850_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_669416_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_197505_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00004_00000_612802_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_134777_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_962279_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_098553_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","Write-in","skipped","skipped","skipped"
"00004_00000_623365_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","Write-in","skipped","skipped","skipped","skipped"
"00004_00000_092260_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_974757_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_774219_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_787183_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_961668_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_390256_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00004_00000_320265_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_760488_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_429097_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_397074_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00004_00000_639179_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_869747_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","skipped"
"00004_00000_680873_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_900314_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_732012_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","Write-in","skipped"
"00004_00000_406458_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_198300_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","EMMA MULVANEY-STANAK","skipped"
"00004_00000_698350_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_459702_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","JOAN SHANNON","CHRISTOPHER HAESSLY","skipped"
"00004_00000_625388_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_133952_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_106456_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_639193_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","skipped","skipped","skipped"
"00004_00000_515269_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_281215_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_742731_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_395813_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_690122_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00004_00000_122223_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_595454_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","skipped","skipped","skipped","skipped","skipped"
"00004_00000_625376_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","skipped"
"00004_00000_224024_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_182940_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","skipped","skipped","skipped"
"00004_00000_436841_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00004_00000_463724_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_721400_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_610755_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_113108_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","skipped"
"00004_00000_484893_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_775123_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_586382_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_243358_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_645854_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00004_00000_742324_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_072294_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00004_00000_970706_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_938066_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_583971_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00004_00000_576040_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00004_00000_062991_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_705420_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00004_00000_522601_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_094946_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","JOAN SHANNON","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00004_00000_359209_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_277855_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00004_00000_769167_","Ballot 6 - Type 6","City Election","NORTH","DISTRICT","WARD 4 - CITY ONLY","WARD 4 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
